base_bid,pred_threshold,won,click,spend,trimmed_bids,CTR,CPM,CPC,blended_score
0.19999999999999998,0.35000000000000003,40997,144,2643680,0,0.0035124521306437056,64484.71839402883,18358.88888888889,0.26392565309656807
0.22499999999999998,0.35000000000000003,42636,149,2899473,0,0.0034946993151327515,68005.27723050943,19459.55033557047,0.2730059104981706
0.24999999999999997,0.35000000000000003,44131,153,3156261,0,0.0034669506695973354,71520.26919852258,20629.156862745098,0.2802619885835766
0.27499999999999997,0.35000000000000003,45409,154,3385303,0,0.0033913981809773393,74551.36646920214,21982.487012987014,0.2820348389085864
0.29999999999999993,0.35000000000000003,46448,156,3581593,0,0.003358594557354461,77109.73561832587,22958.92948717949,0.2856515203707763
0.32499999999999996,0.35000000000000003,47295,156,3744088,0,0.003298445924516334,79164.56285019558,24000.5641025641,0.2856154311910734
0.35,0.35000000000000003,47938,157,3875899,0,0.0032750636238474697,80852.33009303684,24687.254777070062,0.28741958362885395
0.3749999999999999,0.35000000000000003,48461,157,3988586,0,0.0032397185365551683,82305.07005633396,25405.006369426752,0.28739837657647854
0.3999999999999999,0.35000000000000003,48903,158,4087693,0,0.0032308856307384005,83587.77580107561,25871.474683544304,0.2892112586511703
0.42499999999999993,0.35000000000000003,49235,158,4164879,0,0.00320909921803595,84591.8350766731,26359.993670886077,0.28919818680354886
0.44999999999999996,0.35000000000000003,49516,158,4232391,0,0.003190887793844414,85475.22013086679,26787.28481012658,0.28918725994903394
0.47499999999999987,0.35000000000000003,49720,159,4283130,0,0.0031979082864038617,86145.01206757844,26937.924528301886,0.2910096540627514
0.4999999999999999,0.35000000000000003,49888,160,4326655,0,0.003207184092366902,86727.36930724824,27041.59375,0.2928334013645111
0.5249999999999999,0.35000000000000003,49995,160,4355188,0,0.0032003200320032004,87112.47124712472,27219.925,0.29282928292829286
0.5499999999999999,0.35000000000000003,50070,160,4375686,0,0.003195526263231476,87391.37207908927,27348.0375,0.29282640666702986
0.5749999999999998,0.35000000000000003,50128,160,4391995,0,0.0031918289179699967,87615.60405362272,27449.96875,0.29282418825987294
0.5999999999999999,0.35000000000000003,50174,160,4405132,0,0.003188902618886276,87797.10607087336,27532.075,0.2928224324804227
0.6249999999999999,0.35000000000000003,50190,160,4409805,0,0.0031878860330743176,87862.22355050808,27561.28125,0.2928218225289355
0.6499999999999998,0.35000000000000003,50197,160,4411889,0,0.003187441480566568,87891.48753909596,27574.30625,0.2928215557974309
0.6749999999999998,0.35000000000000003,50197,160,4411889,0,0.003187441480566568,87891.48753909596,27574.30625,0.2928215557974309
0.6999999999999998,0.35000000000000003,50197,160,4411889,0,0.003187441480566568,87891.48753909596,27574.30625,0.2928215557974309
0.7249999999999999,0.35000000000000003,50197,160,4411889,0,0.003187441480566568,87891.48753909596,27574.30625,0.2928215557974309
0.7499999999999999,0.35000000000000003,50197,160,4411889,0,0.003187441480566568,87891.48753909596,27574.30625,0.2928215557974309
0.7749999999999998,0.35000000000000003,50197,160,4411889,0,0.003187441480566568,87891.48753909596,27574.30625,0.2928215557974309
0.7999999999999998,0.35000000000000003,50197,160,4411889,0,0.003187441480566568,87891.48753909596,27574.30625,0.2928215557974309
0.8249999999999998,0.35000000000000003,50197,160,4411889,0,0.003187441480566568,87891.48753909596,27574.30625,0.2928215557974309
0.8499999999999998,0.35000000000000003,50197,160,4411889,0,0.003187441480566568,87891.48753909596,27574.30625,0.2928215557974309
0.8749999999999998,0.35000000000000003,50197,160,4411889,0,0.003187441480566568,87891.48753909596,27574.30625,0.2928215557974309
0.8999999999999998,0.35000000000000003,50197,160,4411889,0,0.003187441480566568,87891.48753909596,27574.30625,0.2928215557974309
0.9249999999999998,0.35000000000000003,50197,160,4411889,0,0.003187441480566568,87891.48753909596,27574.30625,0.2928215557974309
0.9499999999999998,0.35000000000000003,50197,160,4411889,0,0.003187441480566568,87891.48753909596,27574.30625,0.2928215557974309
0.9749999999999998,0.35000000000000003,50197,160,4411889,0,0.003187441480566568,87891.48753909596,27574.30625,0.2928215557974309
0.1,0.4,26137,98,1356200,0,0.00374947392585224,51888.127941232735,13838.775510204081,0.18043150253732954
0.125,0.4,28413,111,1559596,0,0.003906662443247809,54890.22630486045,14050.414414414414,0.2041621792841305
0.15,0.4,30441,125,1779151,0,0.004106303997897572,58445.878913307715,14233.208,0.22973650967146583
0.175,0.4,32210,134,2010014,0,0.0041601986960571255,62403.41508848184,15000.10447761194,0.2461324828539979
0.19999999999999998,0.4,33778,141,2244857,0,0.004174314642666824,66459.14500562496,15920.971631205673,0.25886822514923646
0.22499999999999998,0.4,35115,146,2468985,0,0.004157767335896341,70311.40538231525,16910.85616438356,0.2679492058560833
0.24999999999999997,0.4,36355,150,2695456,0,0.004125979920231055,74142.64887910879,17969.706666666665,0.27520286067941135
0.27499999999999997,0.4,37398,151,2893968,0,0.004037649072142896,77382.9616557035,19165.350993377484,0.2769680439887403
0.29999999999999993,0.4,38231,153,3060629,0,0.004001987915565902,80056.21092830425,20004.11111111111,0.28058301093115773
0.32499999999999996,0.4,38798,153,3179422,0,0.003943502242383628,81948.0901077375,20780.53594771242,0.2805479195272484
0.35,0.4,39228,154,3275639,0,0.0039257673090649535,83502.57469154685,21270.383116883117,0.28235546038543896
0.3749999999999999,0.4,39610,154,3362990,0,0.0038879070941681393,84902.54986114618,21837.597402597403,0.28233274425650084
0.3999999999999999,0.4,39896,155,3431614,0,0.0038851012632845397,86013.98636454782,22139.44516129032,0.2841492425761526
0.42499999999999993,0.4,40083,155,3478889,0,0.0038669760247486465,86792.13132749544,22444.44516129032,0.28413836743303106
0.44999999999999996,0.4,40232,155,3517999,0,0.003852654603300855,87442.8067210181,22696.767741935484,0.28412977458016236
0.47499999999999987,0.4,40323,156,3542570,0,0.003868759764898445,87854.82230984798,22708.78205128205,0.2859576194953027
0.4999999999999999,0.4,40402,157,3564574,0,0.0038859462402851346,88227.66199693084,22704.292993630574,0.28778611319871655
0.5249999999999999,0.4,40448,157,3577716,0,0.003881526898734177,88452.23496835443,22788.0,0.287783461593786
0.5499999999999999,0.4,40463,157,3582131,0,0.0038800879816128313,88528.55695326594,22816.12101910828,0.28778259824351315
0.5749999999999998,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.5999999999999999,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.6249999999999999,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.6499999999999998,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.6749999999999998,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.6999999999999998,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.7249999999999999,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.7499999999999999,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.7749999999999998,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.7999999999999998,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.8249999999999998,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.8499999999999998,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.8749999999999998,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.8999999999999998,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.9249999999999998,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.9499999999999998,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.9749999999999998,0.4,40467,157,3583326,0,0.003879704450539946,88549.33649640447,22823.732484076434,0.2877823681248694
0.1,0.45,21720,93,1135762,0,0.004281767955801105,52291.06813996317,12212.494623655914,0.17165996986438975
0.125,0.45,23568,106,1312015,0,0.004497623896809233,55669.33978275627,12377.5,0.1954258470653583
0.15,0.45,25232,119,1503049,0,0.004716233354470514,59569.15821179455,12630.66386554622,0.21919337637631867
0.175,0.45,26683,128,1704526,0,0.004797061799647716,63880.59813364314,13316.609375,0.23560550980706135
0.19999999999999998,0.45,27959,135,1908595,0,0.004828498873350263,68264.06523838478,14137.74074074074,0.24835164477855565
0.22499999999999998,0.45,29044,140,2102502,0,0.004820272689712161,72390.23550475141,15017.871428571429,0.25743761815928184
0.24999999999999997,0.45,30106,143,2305191,0,0.004749883744104165,76569.15565003654,16120.216783216783,0.2628499302464625
0.27499999999999997,0.45,30903,144,2466715,0,0.004659741772643433,79821.21476879268,17129.965277777777,0.2646140268817679
0.29999999999999993,0.45,31485,145,2592925,0,0.004605367635381928,82354.29569636335,17882.241379310344,0.26639958421759274
0.32499999999999996,0.45,31892,145,2683607,0,0.004546594757305907,84146.71390944437,18507.63448275862,0.26636432049074715
0.35,0.45,32206,146,2757549,0,0.004533316773272061,85622.21325218903,18887.321917808218,0.2681745355185087
0.3749999999999999,0.45,32443,146,2815399,0,0.004500200351385507,86779.86006226305,19283.554794520547,0.2681546656653768
0.3999999999999999,0.45,32591,146,2853904,0,0.004479764352121752,87567.24249025804,19547.287671232876,0.2681424040658186
0.42499999999999993,0.45,32698,146,2882752,0,0.004465104899382225,88162.94574591718,19744.87671232877,0.2681336083941748
0.44999999999999996,0.45,32770,146,2902859,0,0.0044552944766554775,88582.81965212083,19882.595890410958,0.26812772214053876
0.47499999999999987,0.45,32799,146,2911134,0,0.004451355224244642,88756.79136559041,19939.27397260274,0.2681253585890923
0.4999999999999999,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.5249999999999999,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.5499999999999999,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.5749999999999998,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.5999999999999999,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.6249999999999999,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.6499999999999998,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.6749999999999998,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.6999999999999998,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.7249999999999999,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.7499999999999999,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.7749999999999998,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.7999999999999998,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.8249999999999998,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.8499999999999998,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.8749999999999998,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.8999999999999998,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.9249999999999998,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.9499999999999998,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.9749999999999998,0.45,32812,146,2914999,0,0.004449591612824576,88839.41850542485,19965.746575342466,0.2681243004222402
0.1,0.5,17993,89,948992,0,0.00494636803201245,52742.288667815264,10662.831460674157,0.1647860026373893
0.125,0.5,19521,102,1102490,0,0.0052251421546027355,56477.127196352645,10808.725490196079,0.18858963074730709
0.15,0.5,20865,115,1265871,0,0.005511622334052241,60669.590222861254,11007.573913043478,0.21239788249134045
0.175,0.5,22053,124,1440502,0,0.00562281775722124,65320.001813812174,11616.951612903225,0.2288282361088782
0.19999999999999998,0.5,23112,130,1618875,0,0.00562478366216684,70044.78193146418,12452.884615384615,0.23973850656093648
0.22499999999999998,0.5,24049,135,1792894,0,0.005613539024491663,74551.70693168115,13280.696296296297,0.24882266886924048
0.24999999999999997,0.5,24890,136,1961959,0,0.005464041783848936,78825.19083969465,14426.16911764706,0.25055115234303665
0.27499999999999997,0.5,25492,137,2091400,0,0.005374235054134631,82041.42476070924,15265.693430656935,0.25231545012338985
0.29999999999999993,0.5,25956,138,2196182,0,0.0053166897827092,84611.727538912,15914.36231884058,0.25409910477871644
0.32499999999999996,0.5,26222,138,2258830,0,0.005262756464037831,86142.55205552588,16368.333333333334,0.2540667447875136
0.35,0.5,26393,139,2302274,0,0.00526654794831963,87230.47777819877,16563.122302158274,0.25588720149626454
0.3749999999999999,0.5,26498,139,2330236,0,0.005245678919163711,87940.07094875084,16764.287769784172,0.25587468007877096
0.3999999999999999,0.5,26569,139,2349995,0,0.005231660958259626,88448.7560691031,16906.438848920865,0.2558662693022285
0.42499999999999993,0.5,26606,139,2360578,0,0.005224385476960084,88723.52101029843,16982.575539568345,0.25586190401344877
0.44999999999999996,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.47499999999999987,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.4999999999999999,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.5249999999999999,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.5499999999999999,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.5749999999999998,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.5999999999999999,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.6249999999999999,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.6499999999999998,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.6749999999999998,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.6999999999999998,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.7249999999999999,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.7499999999999999,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.7749999999999998,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.7999999999999998,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.8249999999999998,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.8499999999999998,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.8749999999999998,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.8999999999999998,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.9249999999999998,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.9499999999999998,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.9749999999999998,0.5,26618,139,2364107,0,0.005222030205124352,88816.10188594185,17007.96402877698,0.25586049085034734
0.1,0.55,14853,86,791622,0,0.005790076078906618,53297.11169460715,9204.906976744185,0.15983768201098034
0.125,0.55,16078,99,921351,0,0.006157482273914666,57305.07525811668,9306.575757575758,0.18369448936434882
0.15,0.55,17134,112,1057009,0,0.006536710633827478,61690.731878137034,9437.580357142857,0.2075583900166601
0.175,0.55,18107,121,1207178,0,0.006682498481250345,66669.13348428784,9976.677685950413,0.22400949908875023
0.19999999999999998,0.55,18992,127,1363007,0,0.006687026116259477,71767.42839090143,10732.338582677165,0.2349213065788466
0.22499999999999998,0.55,19748,132,1509734,0,0.006684221186955641,76449.96961717642,11437.378787878788,0.24401053271217338
0.24999999999999997,0.55,20370,132,1642884,0,0.006480117820324006,80652.1354933726,12446.09090909091,0.2438880706921944
0.27499999999999997,0.55,20845,133,1749123,0,0.006380426960901895,83910.9138882226,13151.300751879699,0.24564643799472297
0.29999999999999993,0.55,21177,134,1827324,0,0.006327619587288095,86288.1427964301,13636.746268656716,0.2474329353887365
0.32499999999999996,0.55,21301,134,1859117,0,0.006290784470212666,87278.39068588329,13874.007462686568,0.24741083431849126
