base_bid,pred_threshold,won,click,spend,trimmed_bids,CTR,CPM,CPC,blended_score
0.9249999999999998,0.25,43100,162.0,3963133.0,0,0.0037587006960556842,91952.04176334107,24463.783950617282,0.296800674963088
0.9499999999999998,0.25,43100,162.0,3963133.0,0,0.0037587006960556842,91952.04176334107,24463.783950617282,0.296800674963088
0.9749999999999998,0.25,43100,162.0,3963133.0,0,0.0037587006960556842,91952.04176334107,24463.783950617282,0.296800674963088
0.1,0.3,18144,97.0,964529.0,0,0.0053461199294532625,53159.66710758378,9943.59793814433,0.17957130832130835
0.125,0.3,19762,111.0,1081897.0,0,0.005616840400769153,54746.33134298148,9746.81981981982,0.2051882860586433
0.15,0.3,21237,124.0,1210711.0,0,0.005838866129867684,57009.51170127608,9763.798387096775,0.22895786513246608
0.175,0.3,22550,129.0,1345865.0,0,0.0057206208425720625,59683.59201773836,10433.062015503876,0.23797782705099776
0.19999999999999998,0.3,23807,134.0,1494919.0,0,0.005628596631242912,62793.254084933,11156.111940298508,0.2470135216151094
0.22499999999999998,0.3,24946,142.0,1646139.0,0,0.005692295357973222,65988.09428365268,11592.528169014084,0.26159719539660214
0.24999999999999997,0.3,25987,145.0,1798990.0,0,0.005579712933389771,69226.53634509564,12406.827586206897,0.26698419139639745
0.27499999999999997,0.3,26929,147.0,1951809.0,0,0.005458799064205874,72479.81729733745,13277.612244897959,0.2705480067112508
0.29999999999999993,0.3,27757,149.0,2092466.0,0,0.005368015275426019,75385.16410274885,14043.395973154362,0.27412990007434657
0.32499999999999996,0.3,28511,151.0,2225810.0,0,0.005296201466100803,78068.46480305846,14740.46357615894,0.2777231754251151
0.35,0.3,29172,151.0,2349137.0,0,0.005176196352666941,80527.11504182093,15557.19867549669,0.2776511723570548
0.3749999999999999,0.3,29727,151.0,2454665.0,0,0.005079557304807077,82573.586302015,16256.059602649008,0.27759318892833884
0.3999999999999999,0.3,30239,151.0,2555337.0,0,0.004993551374053375,84504.67938754588,16922.761589403974,0.2775415853698866
0.42499999999999993,0.3,30586,151.0,2627643.0,0,0.004936899234944092,85909.99149937881,17401.60927152318,0.27750759408642106
0.44999999999999996,0.3,30882,151.0,2690481.0,0,0.004889579690434557,87121.33281523216,17817.754966887416,0.27747920235971535
0.47499999999999987,0.3,31140,151.0,2748342.0,0,0.004849068721901092,88257.61078998072,18200.940397350994,0.2774548957785952
0.4999999999999999,0.3,31366,151.0,2800407.0,0,0.004814129949626985,89281.61066122554,18545.741721854305,0.2774339325152308
0.5249999999999999,0.3,31544,151.0,2842700.0,0,0.004786964240426072,90118.56454476286,18825.827814569537,0.27741763308971024
0.5499999999999999,0.3,31669,151.0,2873414.0,0,0.00476806972117844,90732.70390602798,19029.23178807947,0.27740629637816167
0.5749999999999998,0.3,31780,151.0,2901590.0,0,0.004751415984896161,91302.39144115796,19215.827814569537,0.27739630413639227
0.5999999999999999,0.3,31875,151.0,2926499.0,0,0.0047372549019607845,91811.73333333334,19380.7880794702,0.27738780748663106
0.6249999999999999,0.3,31948,151.0,2945972.0,0,0.004726430449480405,92211.46863653437,19509.748344370862,0.27738131281514283
0.6499999999999998,0.3,31998,151.0,2959640.0,0,0.00471904494030877,92494.53090818175,19600.264900662252,0.27737688150963985
0.6749999999999998,0.3,32034,151.0,2969727.0,0,0.004713741649497409,92705.46918898671,19667.066225165563,0.27737369953515306
0.6999999999999998,0.3,32057,151.0,2976310.0,0,0.0047103596718345445,92844.30857535015,19710.66225165563,0.2773716703485553
0.7249999999999999,0.3,32070,151.0,2980096.0,0,0.0047084502650452135,92924.72715933895,19735.735099337748,0.2773705247044817
0.7499999999999999,0.3,32073,151.0,2980995.0,0,0.00470800985252393,92944.06510148723,19741.688741721853,0.27737026045696894
0.7749999999999998,0.3,32073,151.0,2980995.0,0,0.00470800985252393,92944.06510148723,19741.688741721853,0.27737026045696894
0.7999999999999998,0.3,32073,151.0,2980995.0,0,0.00470800985252393,92944.06510148723,19741.688741721853,0.27737026045696894
0.8249999999999998,0.3,32073,151.0,2980995.0,0,0.00470800985252393,92944.06510148723,19741.688741721853,0.27737026045696894
0.8499999999999998,0.3,32073,151.0,2980995.0,0,0.00470800985252393,92944.06510148723,19741.688741721853,0.27737026045696894
0.8749999999999998,0.3,32073,151.0,2980995.0,0,0.00470800985252393,92944.06510148723,19741.688741721853,0.27737026045696894
0.8999999999999998,0.3,32073,151.0,2980995.0,0,0.00470800985252393,92944.06510148723,19741.688741721853,0.27737026045696894
0.9249999999999998,0.3,32073,151.0,2980995.0,0,0.00470800985252393,92944.06510148723,19741.688741721853,0.27737026045696894
0.9499999999999998,0.3,32073,151.0,2980995.0,0,0.00470800985252393,92944.06510148723,19741.688741721853,0.27737026045696894
0.9749999999999998,0.3,32073,151.0,2980995.0,0,0.00470800985252393,92944.06510148723,19741.688741721853,0.27737026045696894
0.1,0.35000000000000003,14164,93.0,760983.0,0,0.006565941824343406,53726.56029370234,8182.612903225807,0.17303047418551515
0.125,0.35000000000000003,15399,106.0,859894.0,0,0.006883563867783622,55840.89875965972,8112.207547169812,0.1968574110479429
0.15,0.35000000000000003,16552,118.0,969592.0,0,0.007129047849202513,58578.540357660706,8216.881355932202,0.21882288325497606
0.175,0.35000000000000003,17571,123.0,1084092.0,0,0.007000170735871607,61697.79750725627,8813.756097560976,0.2278364660778866
0.19999999999999998,0.35000000000000003,18546,128.0,1210381.0,0,0.006901757791437506,65263.722635608756,9456.1015625,0.23686832740213523
0.22499999999999998,0.35000000000000003,19423,136.0,1337426.0,0,0.007002007928744273,68857.84894197602,9834.014705882353,0.25147393202997387
