noBidThreshold,minBid,bidRange,sigmoidDegree,won,click,spend,trimmed_bids,CTR,CPM,CPC,blended_score
0.5333333333333333,150,200,-30,8249,117.0,602618.0,0,0.014183537398472543,73053.46102557886,5150.581196581196,0.2212373951663563
0.5333333333333333,150,200,-40,8171,116.0,589801.0,0,0.014196548770040387,72182.22983722923,5084.491379310345,0.21942702017111515
0.5333333333333333,150,200,-50,8141,115.0,584797.0,0,0.014126028743397617,71833.55853089302,5085.191304347826,0.21756652633694767
0.5333333333333333,150,250,-10,8877,120.0,720632.0,0,0.013518080432578574,81179.67781908302,6005.266666666666,0.2262926664413653
0.5333333333333333,150,250,-20,8451,120.0,640312.0,0,0.014199503017394392,75767.60146728197,5335.933333333333,0.2267015199922548
0.5333333333333333,150,250,-30,8292,119.0,611695.0,0,0.014351181862035697,73769.29570670526,5140.294117647059,0.2249743454808578
0.5333333333333333,150,250,-40,8211,117.0,597774.0,0,0.014249177932042383,72801.60759956157,5109.179487179487,0.22127677948649818
0.5333333333333333,150,250,-50,8162,115.0,589189.0,0,0.014089683901004655,72186.84146042635,5123.382608695652,0.2175447194315119
0.5333333333333333,200,50,-10,8869,116.0,710895.0,0,0.013079264855113315,80155.03438944639,6128.4051724137935,0.2187566498221589
0.5333333333333333,200,50,-20,8775,117.0,691687.0,0,0.013333333333333334,78824.72934472935,5911.854700854701,0.22072727272727277
0.5333333333333333,200,50,-30,8722,117.0,681214.0,0,0.013414354505847282,78102.95803714744,5822.34188034188,0.22077588543078114
0.5333333333333333,200,50,-40,8698,117.0,676455.0,0,0.013451368130604737,77771.32674177972,5781.666666666667,0.2207980936056356
0.5333333333333333,200,50,-50,8681,117.0,673043.0,0,0.013477709941251009,77530.58403409747,5752.504273504273,0.22081389869202336
0.5333333333333333,200,100,-10,9128,121.0,769558.0,0,0.013255915863277826,84307.40578439964,6359.98347107438,0.22795354951796673
0.5333333333333333,200,100,-20,8933,121.0,728226.0,0,0.013545281540355983,81520.87764468824,6018.396694214876,0.2281271689242136
0.5333333333333333,200,100,-30,8849,121.0,711321.0,0,0.013673861453271556,80384.33721324443,5878.6859504132235,0.22820431687196296
0.5333333333333333,200,100,-40,8800,121.0,701511.0,0,0.01375,79717.15909090909,5797.611570247934,0.22825000000000004
0.5333333333333333,200,100,-50,8779,121.0,697387.0,0,0.01378289098986217,79438.09089873562,5763.528925619835,0.22826973459391733
0.5333333333333333,200,150,-10,9272,121.0,803871.0,0,0.01305004314063848,86698.77049180328,6643.561983471074,0.2278300258843831
0.5333333333333333,200,150,-20,9013,121.0,747493.0,0,0.013425052701653168,82934.98280261844,6177.628099173554,0.22805503162099194
0.5333333333333333,200,150,-30,8900,121.0,723574.0,0,0.013595505617977528,81300.44943820224,5979.9504132231405,0.22815730337078655
0.5333333333333333,200,150,-40,8837,121.0,710611.0,0,0.013692429557542152,80413.14925879824,5872.818181818182,0.2282154577345253
0.5333333333333333,200,150,-50,8811,121.0,705116.0,0,0.01373283395755306,80026.78470094201,5827.4049586776855,0.22823970037453187
0.5333333333333333,200,200,-10,9369,121.0,826841.0,0,0.012914932223289571,88252.85516063614,6833.396694214876,0.22774895933397377
0.5333333333333333,200,200,-20,9072,121.0,760681.0,0,0.01333774250440917,83849.31657848325,6286.619834710744,0.22800264550264554
0.5333333333333333,200,200,-30,8934,121.0,731200.0,0,0.01354376539064249,81844.63845981644,6042.975206611571,0.2281262592343855
0.5333333333333333,200,200,-40,8868,121.0,717402.0,0,0.013644564727108706,80897.8349120433,5928.94214876033,0.22818673883626525
0.5333333333333333,200,200,-50,8827,121.0,708769.0,0,0.01370794154299309,80295.57040897247,5857.5950413223145,0.22822476492579588
0.5333333333333333,200,250,-10,9400,121.0,834350.0,0,0.012872340425531915,88760.63829787234,6895.454545454545,0.22772340425531917
0.5333333333333333,200,250,-20,9114,121.0,769939.0,0,0.013276278253236778,84478.71406627166,6363.1322314049585,0.2279657669519421
0.5333333333333333,200,250,-30,8956,121.0,735976.0,0,0.013510495757034391,82176.86467172846,6082.446280991736,0.22810629745422067
0.5333333333333333,200,250,-40,8882,121.0,720402.0,0,0.013623057869849133,81108.08376491781,5953.735537190083,0.2281738347219095
0.5333333333333333,200,250,-50,8837,121.0,710977.0,0,0.013692429557542152,80454.56602919543,5875.842975206611,0.2282154577345253
0.5333333333333333,250,50,-10,9405,121.0,834673.0,0,0.012865497076023392,88747.7937267411,6898.123966942148,0.22771929824561407
0.5333333333333333,250,50,-20,9394,121.0,831908.0,0,0.01288056206088993,88557.37704918033,6875.272727272727,0.227728337236534
0.5333333333333333,250,50,-30,9384,121.0,829477.0,0,0.012894288150042626,88392.68968456947,6855.181818181818,0.2277365728900256
0.5333333333333333,250,50,-40,9382,121.0,829010.0,0,0.01289703687913025,88361.75655510553,6851.322314049587,0.22773822212747818
0.5333333333333333,250,50,-50,9382,121.0,829104.0,0,0.01289703687913025,88371.77574078023,6852.099173553719,0.22773822212747818
0.5333333333333333,250,100,-10,9445,121.0,845809.0,0,0.012811011116993117,89550.97935415563,6990.157024793389,0.2276866066701959
0.5333333333333333,250,100,-20,9415,121.0,837876.0,0,0.012851832182687201,88993.73340414233,6924.5950413223145,0.22771109930961234
0.5333333333333333,250,100,-30,9404,121.0,835010.0,0,0.012866865163760103,88793.06678009358,6900.909090909091,0.2277201190982561
0.5333333333333333,250,100,-40,9396,121.0,832977.0,0,0.012877820349084718,88652.2988505747,6884.107438016529,0.22772669220945085
0.5333333333333333,250,100,-50,9391,121.0,831687.0,0,0.01288467681823022,88562.13395804494,6873.446280991736,0.22773080609093815
0.5333333333333333,250,150,-10,9475,121.0,854164.0,0,0.012770448548812666,90149.23482849605,7059.206611570248,0.22766226912928764
0.5333333333333333,250,150,-20,9423,121.0,840019.0,0,0.012840921150376737,89145.60118858113,6942.305785123967,0.22770455269022608
0.5333333333333333,250,150,-30,9411,121.0,836862.0,0,0.012857294655190735,88923.81255977048,6916.214876033057,0.22771437679311446
0.5333333333333333,250,150,-40,9399,121.0,833746.0,0,0.012873709969145653,88705.81976806044,6890.462809917355,0.22772422598148742
0.5333333333333333,250,150,-50,9395,121.0,832723.0,0,0.012879191059073975,88634.69930814263,6882.00826446281,0.2277275146354444
0.5333333333333333,250,200,-10,9486,121.0,857289.0,0,0.012755639890364748,90374.1302972802,7085.033057851239,0.22765338393421888
0.5333333333333333,250,200,-20,9432,121.0,842436.0,0,0.012828668363019508,89316.79389312977,6962.280991735537,0.22769720101781174
0.5333333333333333,250,200,-30,9415,121.0,837943.0,0,0.012851832182687201,89000.84970791292,6925.148760330579,0.22771109930961234
0.5333333333333333,250,200,-40,9405,121.0,835323.0,0,0.012865497076023392,88816.90590111644,6903.495867768595,0.22771929824561407
0.5333333333333333,250,200,-50,9396,121.0,832977.0,0,0.012877820349084718,88652.2988505747,6884.107438016529,0.22772669220945085
0.5333333333333333,250,250,-10,9496,121.0,860169.0,0,0.012742207245155856,90582.2451558551,7108.834710743801,0.22764532434709353
0.5333333333333333,250,250,-20,9446,121.0,846306.0,0,0.012809654880372645,89594.11391065002,6994.264462809917,0.2276857929282236
0.5333333333333333,250,250,-30,9415,121.0,837943.0,0,0.012851832182687201,89000.84970791292,6925.148760330579,0.22771109930961234
0.5333333333333333,250,250,-40,9408,121.0,836151.0,0,0.01286139455782313,88876.5943877551,6910.338842975207,0.2277168367346939
0.5333333333333333,250,250,-50,9396,121.0,832977.0,0,0.012877820349084718,88652.2988505747,6884.107438016529,0.22772669220945085
0.6166666666666667,100,50,-10,4360,84.0,222460.0,0,0.01926605504587156,51022.93577981651,2648.3333333333335,0.16428690575479568
0.6166666666666667,100,50,-20,4289,85.0,215291.0,0,0.01981813942643973,50196.08300303101,2532.835294117647,0.16643633820131837
0.6166666666666667,100,50,-30,4249,85.0,211239.0,0,0.02000470698987997,49714.99176276771,2485.164705882353,0.16654827873938252
0.6166666666666667,100,50,-40,4238,85.0,210437.0,0,0.02005663048607834,49654.789995280786,2475.7294117647057,0.16657943283710155
0.6166666666666667,100,50,-50,4235,85.0,210329.0,0,0.020070838252656435,49664.46280991735,2474.458823529412,0.1665879574970484
0.6166666666666667,100,100,-10,4655,98.0,260904.0,0,0.021052631578947368,56048.12030075188,2662.285714285714,0.1908133971291866
0.6166666666666667,100,100,-20,4502,99.0,243861.0,0,0.021990226565970678,54167.25899600178,2463.242424242424,0.19319413593958243
0.6166666666666667,100,100,-30,4421,98.0,235404.0,0,0.022166930558697128,53246.77674734223,2402.081632653061,0.19148197651703647
0.6166666666666667,100,100,-40,4388,98.0,232477.0,0,0.022333637192342753,52980.17319963537,2372.214285714286,0.19158200049722385
0.6166666666666667,100,100,-50,4363,98.0,229885.0,0,0.022461608984643593,52689.663075865225,2345.765306122449,0.19165878357260435
0.6166666666666667,100,150,-10,4874,104.0,294642.0,0,0.021337710299548625,60451.78498153468,2833.096153846154,0.20189353527063827
0.6166666666666667,100,150,-20,4685,102.0,273204.0,0,0.021771611526147278,58314.62113127002,2678.470588235294,0.19851751237023382
0.6166666666666667,100,150,-30,4580,101.0,262407.0,0,0.02205240174672489,57294.10480349345,2598.089108910891,0.19686780468439857
0.6166666666666667,100,150,-40,4532,102.0,257475.0,0,0.022506619593998235,56812.665489849955,2524.264705882353,0.1989585172109444
0.6166666666666667,100,150,-50,4491,101.0,253070.0,0,0.022489423291026496,56350.47873524828,2505.6435643564355,0.19713001761097956
0.6166666666666667,100,200,-10,5072,106.0,328226.0,0,0.02089905362776025,64713.32807570978,3096.4716981132074,0.2052667049039289
0.6166666666666667,100,200,-20,4820,106.0,296845.0,0,0.02199170124481328,61586.099585062235,2800.4245283018868,0.20592229347416072
0.6166666666666667,100,200,-30,4697,107.0,283215.0,0,0.022780498190334255,60296.99808388333,2646.8691588785045,0.20821375345965512
0.6166666666666667,100,200,-40,4628,106.0,275605.0,0,0.022904062229904928,59551.64217804667,2600.0471698113206,0.2064697100652157
0.6166666666666667,100,200,-50,4577,105.0,269881.0,0,0.022940790911077126,58964.60563688006,2570.295238095238,0.2046735654557372
0.6166666666666667,100,250,-10,5237,111.0,358929.0,0,0.021195340843994652,68537.13958373114,3233.5945945945946,0.2145353863245786
0.6166666666666667,100,250,-20,4915,108.0,314431.0,0,0.0219735503560529,63973.75381485249,2911.3981481481483,0.20954776657726812
0.6166666666666667,100,250,-30,4776,107.0,297566.0,0,0.022403685092127302,62304.438860971524,2780.9906542056074,0.20798766560073095
0.6166666666666667,100,250,-40,4683,106.0,286382.0,0,0.022635062993807388,61153.53405936366,2701.7169811320755,0.2063083105235572
0.6166666666666667,100,250,-50,4632,105.0,280294.0,0,0.02266839378238342,60512.52158894647,2669.4666666666667,0.20451012717852096
0.6166666666666667,150,50,-10,5081,103.0,323081.0,0,0.02027160007872466,63586.105097421765,3136.7087378640776,0.19943568731996208
0.6166666666666667,150,50,-20,5040,104.0,316934.0,0,0.020634920634920634,62883.730158730155,3047.4423076923076,0.20147186147186147
0.6166666666666667,150,50,-30,5017,104.0,313579.0,0,0.02072951963324696,62503.28881801873,3015.1826923076924,0.20152862087085727
0.6166666666666667,150,50,-40,5009,104.0,312346.0,0,0.020762627270912357,62356.95747654222,3003.326923076923,0.2015484854534565
0.6166666666666667,150,50,-50,4999,104.0,310741.0,0,0.02080416083216643,62160.63212642529,2987.894230769231,0.20157340559020895
0.6166666666666667,150,100,-10,5284,106.0,359886.0,0,0.020060560181680544,68108.62982588948,3395.1509433962265,0.20476360883628109
0.6166666666666667,150,100,-20,5182,108.0,343980.0,0,0.020841373986877652,66379.77614820532,3185.0,0.20886846075576296
0.6166666666666667,150,100,-30,5133,107.0,336318.0,0,0.0208455094486655,65520.748100526005,3143.158878504673,0.20705276021465388
0.6166666666666667,150,100,-40,5117,107.0,333921.0,0,0.020910689857338283,65257.18194254446,3120.7570093457944,0.20709186845985755
0.6166666666666667,150,100,-50,5104,107.0,332015.0,0,0.020963949843260186,65049.96081504702,3102.9439252336447,0.2071238244514107
0.6166666666666667,150,150,-10,5469,112.0,396361.0,0,0.020479063814225637,72474.12689705614,3538.9375,0.215923801924899
0.6166666666666667,150,150,-20,5307,112.0,369262.0,0,0.021104201997361974,69580.17712455247,3296.9821428571427,0.2162988848347808
0.6166666666666667,150,150,-30,5223,111.0,355288.0,0,0.02125215393452039,68023.74114493586,3200.7927927927926,0.21456947417889405
0.6166666666666667,150,150,-40,5189,111.0,349866.0,0,0.02139140489497013,67424.55193678936,3151.945945945946,0.2146530247551639
0.6166666666666667,150,150,-50,5169,111.0,346462.0,0,0.021474172954149738,67026.89108144709,3121.2792792792793,0.21470268559067165
0.6166666666666667,150,200,-10,5614,116.0,426925.0,0,0.020662629141432135,76046.49091556823,3680.387931034483,0.2233066683939502
0.6166666666666667,150,200,-20,5389,115.0,386378.0,0,0.021339766190387827,71697.53200964928,3359.808695652174,0.2218947688051418
0.6166666666666667,150,200,-30,5290,112.0,369618.0,0,0.02117202268431002,69871.0775047259,3300.160714285714,0.21633957724694963
0.6166666666666667,150,200,-40,5229,111.0,358928.0,0,0.021227768215720023,68641.8053165041,3233.5855855855857,0.21455484274761383
0.6166666666666667,150,200,-50,5207,111.0,355311.0,0,0.02131745726906088,68237.18071826387,3201.0,0.21460865617961833
0.6166666666666667,150,250,-10,5718,117.0,449133.0,0,0.020461699895068207,78547.21930745016,3838.74358974359,0.22500429266431368
0.6166666666666667,150,250,-20,5458,115.0,400498.0,0,0.021069989006962258,73378.16049835105,3482.5913043478263,0.22173290249508645
0.6166666666666667,150,250,-30,5319,114.0,375658.0,0,0.02143260011280316,70625.68151908253,3295.245614035088,0.22013228734040918
0.6166666666666667,150,250,-40,5262,113.0,365777.0,0,0.021474724439376664,69512.92284302547,3236.9646017699115,0.21833938011817147
0.6166666666666667,150,250,-50,5225,111.0,359050.0,0,0.021244019138755982,68717.7033492823,3234.6846846846847,0.2145645933014354
0.6166666666666667,200,50,-10,5710,112.0,442943.0,0,0.019614711033274956,77573.20490367776,3954.848214285714,0.2154051902563286
0.6166666666666667,200,50,-20,5653,112.0,431168.0,0,0.01981248894392358,76272.42172297895,3849.714285714286,0.21552385700271776
0.6166666666666667,200,50,-30,5616,112.0,423651.0,0,0.019943019943019943,75436.43162393162,3782.598214285714,0.2156021756021756
0.6166666666666667,200,50,-40,5608,113.0,422163.0,0,0.02014978601997147,75278.7089871612,3735.9557522123896,0.21754441706652836
0.6166666666666667,200,50,-50,5605,112.0,421605.0,0,0.019982158786797502,75219.44692239072,3764.3303571428573,0.21562565890844212
0.6166666666666667,200,100,-10,5843,116.0,472934.0,0,0.019852815334588398,80940.27040903646,4077.0172413793102,0.22282078010984394
0.6166666666666667,200,100,-20,5745,117.0,452259.0,0,0.020365535248041775,78722.19321148825,3865.4615384615386,0.22494659387609783
0.6166666666666667,200,100,-30,5689,117.0,440718.0,0,0.02056600457022324,77468.4478818773,3766.8205128205127,0.2250668754694067
0.6166666666666667,200,100,-40,5669,117.0,436671.0,0,0.020638560592697124,77027.87087669784,3732.230769230769,0.22511040908289104
0.6166666666666667,200,100,-50,5659,117.0,434883.0,0,0.020675030924191554,76848.0296872239,3716.948717948718,0.2251322912817877
0.6166666666666667,200,150,-10,5925,118.0,492743.0,0,0.019915611814345993,83163.37552742616,4175.78813559322,0.22649482163406215
0.6166666666666667,200,150,-20,5795,117.0,464369.0,0,0.020189818809318378,80132.70060396894,3968.965811965812,0.2248411640128638
0.6166666666666667,200,150,-30,5729,117.0,450524.0,0,0.02042241228835748,78639.20404957235,3850.6324786324785,0.22498072010028725
0.6166666666666667,200,150,-40,5700,117.0,444466.0,0,0.020526315789473684,77976.49122807017,3798.8547008547007,0.225043062200957
0.6166666666666667,200,150,-50,5686,117.0,441530.0,0,0.02057685543440028,77652.12803376715,3773.7606837606836,0.22507338598791293
0.6166666666666667,200,200,-10,5980,118.0,506078.0,0,0.019732441471571906,84628.42809364547,4288.796610169492,0.22638491942839772
0.6166666666666667,200,200,-20,5821,117.0,470538.0,0,0.02009963923724446,80834.56450781653,4021.6923076923076,0.22478705626961945
0.6166666666666667,200,200,-30,5755,117.0,456422.0,0,0.020330147697654215,79308.77497827976,3901.042735042735,0.2249253613458653
0.6166666666666667,200,200,-40,5715,117.0,447970.0,0,0.02047244094488189,78384.95188101487,3828.803418803419,0.2250107372942019
0.6166666666666667,200,200,-50,5695,117.0,443735.0,0,0.02054433713784021,77916.59350307287,3792.6068376068374,0.2250538750099769
0.6166666666666667,200,250,-10,6008,118.0,513203.0,0,0.019640479360852198,85419.94007989348,4349.177966101695,0.22632974216196589
0.6166666666666667,200,250,-20,5850,117.0,477297.0,0,0.02,81589.23076923078,4079.4615384615386,0.22472727272727278
0.6166666666666667,200,250,-30,5773,117.0,460718.0,0,0.020266759050753508,79805.64697730816,3937.7606837606836,0.22488732815772486
0.6166666666666667,200,250,-40,5727,117.0,450761.0,0,0.020429544264012573,78708.049589663,3852.6581196581196,0.2249849992856803
0.6166666666666667,200,250,-50,5703,117.0,445488.0,0,0.020515518148342977,78114.67648605997,3807.5897435897436,0.22503658361627854
0.6166666666666667,250,50,-10,6003,118.0,511010.0,0,0.019656838247542895,85125.77044810928,4330.593220338983,0.2263395574939803
0.6166666666666667,250,50,-20,5987,118.0,506896.0,0,0.019709370302321696,84666.10990479372,4295.728813559322,0.2263710767268476
0.6166666666666667,250,50,-30,5985,118.0,506423.0,0,0.019715956558061822,84615.37176274018,4291.720338983051,0.22637502848029167
0.6166666666666667,250,50,-40,5982,118.0,505708.0,0,0.01972584419926446,84538.28151120027,4285.661016949152,0.22638096106501324
0.6166666666666667,250,50,-50,5981,118.0,505449.0,0,0.019729142283899014,84509.11218859722,4283.466101694915,0.22638293991579397
0.6166666666666667,250,100,-10,6035,118.0,519956.0,0,0.019552609776304887,86156.75227837614,4406.406779661017,0.2262770204112375
0.6166666666666667,250,100,-20,6013,118.0,514094.0,0,0.01962414768002661,85497.08963911525,4356.728813559322,0.22631994315347054
0.6166666666666667,250,100,-30,6001,118.0,510976.0,0,0.01966338943509415,85148.4752541243,4330.3050847457625,0.22634348820651107
0.6166666666666667,250,100,-40,5996,118.0,509645.0,0,0.019679786524349565,84997.49833222147,4319.025423728814,0.2263533264600643
0.6166666666666667,250,100,-50,5990,118.0,508076.0,0,0.01969949916527546,84820.70116861435,4305.728813559322,0.22636515404461985
0.6166666666666667,250,150,-10,6046,118.0,523031.0,0,0.01951703605689712,86508.60072775389,4432.466101694915,0.22625567617959283
0.6166666666666667,250,150,-20,6023,118.0,516787.0,0,0.01959156566495102,85802.258010958,4379.550847457627,0.22630039394442517
0.6166666666666667,250,150,-30,6008,118.0,512881.0,0,0.019640479360852198,85366.34487350199,4346.449152542373,0.22632974216196589
0.6166666666666667,250,150,-40,6003,118.0,511577.0,0,0.019656838247542895,85220.22322172247,4335.3983050847455,0.2263395574939803
0.6166666666666667,250,150,-50,5996,118.0,509749.0,0,0.019679786524349565,85014.84322881921,4319.906779661017,0.2263533264600643
0.6166666666666667,250,200,-10,6050,118.0,524130.0,0,0.019504132231404958,86633.05785123968,4441.779661016949,0.22624793388429754
0.6166666666666667,250,200,-20,6031,118.0,518986.0,0,0.019565577847786435,86053.05919416349,4398.186440677966,0.22628480125412642
0.6166666666666667,250,200,-30,6012,118.0,513963.0,0,0.019627411842980707,85489.52095808384,4355.618644067797,0.226321901651243
0.6166666666666667,250,200,-40,6005,118.0,512106.0,0,0.019650291423813488,85279.93338884263,4339.881355932203,0.22633562939974267
0.6166666666666667,250,200,-50,5999,118.0,510556.0,0,0.019669944990831804,85106.85114185698,4326.745762711865,0.22634742153995366
0.6166666666666667,250,250,-10,6062,118.0,527556.0,0,0.019465522929726163,87026.72385351369,4470.813559322034,0.22622476830329027
0.6166666666666667,250,250,-20,6036,118.0,520346.0,0,0.01954937044400265,86207.09078860172,4409.71186440678,0.22627507681185616
0.6166666666666667,250,250,-30,6015,118.0,514723.0,0,0.019617622610141314,85573.2335827099,4362.059322033899,0.22631602811153936
0.6166666666666667,250,250,-40,6005,118.0,512106.0,0,0.019650291423813488,85279.93338884263,4339.881355932203,0.22633562939974267
0.6166666666666667,250,250,-50,6001,118.0,511073.0,0,0.01966338943509415,85164.63922679552,4331.127118644068,0.22634348820651107
0.7,100,50,-10,2582,77.0,125446.0,0,0.029821843532145623,48584.817970565455,1629.1688311688313,0.15789310611928736
0.7,100,50,-20,2519,77.0,118746.0,0,0.03056768558951965,47140.13497419611,1542.155844155844,0.15834061135371177
0.7,100,50,-30,2483,77.0,115075.0,0,0.031010873942811115,46345.14699959726,1494.4805194805194,0.15860652436568665
0.7,100,50,-40,2474,78.0,114180.0,0,0.03152789005658852,46151.9805982215,1463.8461538461538,0.16073491585213492
0.7,100,50,-50,2466,78.0,113328.0,0,0.031630170316301706,45956.20437956204,1452.923076923077,0.16079628400796284
0.7,100,100,-10,2742,87.0,145514.0,0,0.03172866520787746,53068.563092633114,1672.5747126436781,0.17721901730654468
0.7,100,100,-20,2616,88.0,131191.0,0,0.03363914373088685,50149.46483180428,1490.8068181818182,0.18018348623853214
0.7,100,100,-30,2549,88.0,123918.0,0,0.0345233424872499,48614.35857198902,1408.159090909091,0.18071400549234998
0.7,100,100,-40,2530,87.0,122140.0,0,0.03438735177865613,48276.67984189724,1403.9080459770114,0.17881422924901189
0.7,100,100,-50,2517,87.0,120707.0,0,0.03456495828367104,47956.69447755264,1387.4367816091954,0.17892079315202084
0.7,100,150,-10,2869,94.0,163155.0,0,0.03276402927849425,56868.24677588009,1735.6914893617022,0.19056750847618745
0.7,100,150,-20,2688,92.0,141379.0,0,0.03422619047619048,52596.354166666664,1536.7282608695652,0.18780844155844156
0.7,100,150,-30,2606,92.0,132351.0,0,0.035303146584804296,50787.02993092863,1438.5978260869565,0.18845461522360984
0.7,100,150,-40,2574,91.0,129243.0,0,0.03535353535353535,50210.95571095571,1420.2527472527472,0.18666666666666668
0.7,100,150,-50,2554,91.0,127267.0,0,0.03563038371182459,49830.462020360224,1398.5384615384614,0.18683277568164022
0.7,100,200,-10,2981,96.0,180706.0,0,0.03220395840322039,60619.25528346193,1882.3541666666667,0.1938678295873868
0.7,100,200,-20,2751,95.0,151207.0,0,0.034532897128316975,54964.376590330794,1591.6526315789474,0.19344701100426293
0.7,100,200,-30,2652,95.0,139976.0,0,0.03582202111613876,52781.29713423831,1473.4315789473685,0.194220485396956
0.7,100,200,-40,2611,95.0,135596.0,0,0.036384527001148984,51932.592876292605,1427.3263157894737,0.1945579889279621
0.7,100,200,-50,2588,93.0,133029.0,0,0.03593508500772798,51402.24111282844,1430.4193548387098,0.19065196009554589
0.7,100,250,-10,3087,99.0,198760.0,0,0.03206997084548105,64386.135406543566,2007.6767676767677,0.19924198250728864
0.7,100,250,-20,2803,98.0,159547.0,0,0.034962540135569035,56920.085622547274,1628.030612244898,0.19915934226315962
0.7,100,250,-30,2696,97.0,146564.0,0,0.035979228486646884,54363.50148367952,1510.9690721649486,0.19795117345562452
0.7,100,250,-40,2628,97.0,138835.0,0,0.03691019786910198,52829.147640791474,1431.2886597938145,0.19850975508509758
0.7,100,250,-50,2607,94.0,136632.0,0,0.03605677023398542,52409.666283084,1453.531914893617,0.19254315304948216
0.7,150,50,-10,3054,94.0,189653.0,0,0.03077930582842174,62099.869024230524,2017.5851063829787,0.18937667440614395
0.7,150,50,-20,3009,94.0,182497.0,0,0.031239614489863742,60650.382186773015,1941.4574468085107,0.18965285960300915
0.7,150,50,-30,2997,95.0,180801.0,0,0.031698365031698365,60327.32732732733,1903.1684210526316,0.19174629174629174
0.7,150,50,-40,2990,95.0,179736.0,0,0.03177257525083612,60112.374581939795,1891.957894736842,0.1917908178777744
0.7,150,50,-50,2990,95.0,179813.0,0,0.03177257525083612,60138.127090301,1892.7684210526315,0.1917908178777744
0.7,150,100,-10,3160,98.0,208330.0,0,0.0310126582278481,65927.21518987342,2125.816326530612,0.19678941311852705
0.7,150,100,-20,3078,97.0,194793.0,0,0.03151397011046134,63285.57504873295,2008.1752577319587,0.19527201842991318
0.7,150,100,-30,3039,97.0,188639.0,0,0.031918394208621255,62072.72128989799,1944.7319587628865,0.19551467288880914
0.7,150,100,-40,3027,98.0,186929.0,0,0.032375289065080935,61753.88173108688,1907.438775510204,0.19760699162086676
0.7,150,100,-50,3020,98.0,185880.0,0,0.03245033112582781,61549.66887417219,1896.734693877551,0.19765201685731487
0.7,150,150,-10,3254,99.0,226200.0,0,0.030424093423478796,69514.44376152428,2284.848484848485,0.1982544560540873
0.7,150,150,-20,3136,100.0,205725.0,0,0.03188775510204082,65601.08418367346,2057.25,0.20095083487940632
0.7,150,150,-30,3075,100.0,195721.0,0,0.032520325203252036,63649.10569105691,1957.21,0.20133037694013303
0.7,150,150,-40,3052,100.0,192066.0,0,0.0327653997378768,62931.192660550456,1920.66,0.2014774216609079
0.7,150,150,-50,3043,100.0,190580.0,0,0.03286230693394676,62628.98455471574,1905.8,0.20153556597854988
0.7,150,200,-10,3345,103.0,244260.0,0,0.030792227204783258,73022.42152466367,2371.4563106796118,0.20574806359559725
0.7,150,200,-20,3179,101.0,214237.0,0,0.031770997168921046,67391.31802453603,2121.158415841584,0.20269896193771628
0.7,150,200,-30,3110,102.0,203057.0,0,0.03279742765273312,65291.63987138264,1990.7549019607843,0.20513300204618534
0.7,150,200,-40,3078,101.0,197707.0,0,0.03281351526965562,64232.29369720598,1957.4950495049504,0.20332447279815702
0.7,150,200,-50,3060,101.0,194592.0,0,0.03300653594771242,63592.1568627451,1926.6534653465346,0.2034402852049911
0.7,150,250,-10,3420,106.0,260178.0,0,0.030994152046783626,76075.43859649124,2454.509433962264,0.2113237639553429
0.7,150,250,-20,3211,103.0,221097.0,0,0.032077234506384306,68856.11958891312,2146.5728155339807,0.20651906797655786
0.7,150,250,-30,3134,102.0,207548.0,0,0.03254626675175495,66224.63305679643,2034.7843137254902,0.20498230550559843
0.7,150,250,-40,3090,102.0,200152.0,0,0.03300970873786408,64774.11003236246,1962.2745098039215,0.2052603706972639
0.7,150,250,-50,3072,101.0,197077.0,0,0.032877604166666664,64152.66927083333,1951.2574257425742,0.20336292613636364
0.7,200,50,-10,3429,99.0,259968.0,0,0.028871391076115485,75814.52318460193,2625.939393939394,0.1973228346456693
0.7,200,50,-20,3396,100.0,253151.0,0,0.02944640753828033,74543.87514723204,2531.51,0.19948602634115004
0.7,200,50,-30,3375,100.0,248894.0,0,0.02962962962962963,73746.37037037036,2488.94,0.1995959595959596
0.7,200,50,-40,3367,100.0,247271.0,0,0.0297000297000297,73439.56043956045,2472.71,0.19963819963819965
0.7,200,50,-50,3363,100.0,246449.0,0,0.029735355337496282,73282.48587570622,2464.49,0.1996593950206796
0.7,200,100,-10,3496,103.0,274856.0,0,0.02946224256292906,78620.13729977117,2668.5048543689322,0.20495007281048472
0.7,200,100,-20,3438,103.0,262480.0,0,0.029959278650378125,76346.71320535195,2548.349514563107,0.20524829446295417
0.7,200,100,-30,3409,103.0,256546.0,0,0.030214139043707833,75255.50014667059,2490.73786407767,0.20540121069895198
0.7,200,100,-40,3390,102.0,252606.0,0,0.03008849557522124,74515.0442477876,2476.529411764706,0.2035076427996782
0.7,200,100,-50,3383,102.0,251193.0,0,0.03015075376884422,74251.55187703222,2462.676470588235,0.203544997715852
0.7,200,150,-10,3543,107.0,286181.0,0,0.030200395145357044,80773.63815975162,2674.588785046729,0.2126656916326688
0.7,200,150,-20,3472,106.0,270444.0,0,0.03052995391705069,77892.85714285714,2551.3584905660377,0.21104524507750316
0.7,200,150,-30,3429,104.0,261238.0,0,0.03032954214056576,76184.8935549723,2511.903846153846,0.20728863437524855
0.7,200,150,-40,3406,104.0,256460.0,0,0.030534351145038167,75296.53552554315,2465.9615384615386,0.20741151977793199
